text,label
개별법 (타법) 관련 부분에 대해서논 그법에 따른 절차루 반드시 특한 후 사업 시행 하여야 함.,0
농지전용 허가증 1매: 끝:,0
전용목적,1
전숨,1
문서번호,1
신청사항,1
위치,1
허가위치,1
전화,1
신청인,1
제목,1
시행일자,1
면적,1
(0525) 30-1373,0
(0525) 36-1978,0
산업 51311 -15,0
94./ ',0
능지전응 허가,0
검해소 진영움 본안리 931번,0
김해군 한김 면 안하리 1482 변지외 1 필지,0
1496,0
유기질비표 제포업 공장부지,0
김해군 한림 면 안하리 1482번지외 1 필지,0
1496,0
수신,1
기재 사항과 같음,1
김 면 신-_ 계 장,1
허가면적,1
침부 능지전용허가증 사분 1부.,1
토지사용승학서(인감증명),1
제목,1
전용목적,1
전용목적 달성일로부터 30일내에 우리군(지적과)에 지목변경 신청하여야 합니다.,1
한림 은면장은 별철허가증사본에 명시된 허가조건 및 제반법구름 위반하지 암도록 지도.감독에 철저클 기하고 착공 및 준공시 착교보고 및 준공보고름 장구 하기 바라다  아래와 같이 감독공무원 올 임명하니 수시 확인.점검도록 조치바람,1
해 수신처,1
농어촌 진흥공사에 남부하시고 허가증올 수령하시기 바라다,1
극모이응 계화 확인서,1
구입한 영수증 및 대체능지조성비  전용부담금,1
우리군 헌 면 안하리 1482번지외 필지가 능지전용허가 되없기 에 통보하니 업무에 참고하기 바람.,1
능지전용허가 표시판 및 착공통보서식 1부,1
허가조건,1
침부,1
지역개발공채,1
저대장 등분,1
능지전용허가에 따른 다음절차는 건 축하가 신청하서야 하려  신청하실 때는 공장설립신고 및 둥지전용히가 신청시에 구비하여 제출하신 다음서류는 철부하 지 않으서도 객니다.,1
사업계학서,1
토지등기부등본,1
대무과장,1
수신처 참조,1
유기질비로 제로업 공장 부지,0
농지전용허가증 이면,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
능지전용 허가 통보,0
,0
,0
,0
,0
,0
(감서귀  재무과장  도시과장  환경보호과장  추산과장  한점면장),0
주소,1
수신,1
참조,1
문서번호,1
신청내용,1
목적,1
첨부,1
전화,1
시행일자,1
김해군 한림면 장방리 333-5,0
42-6301~3,0
27210-161,0
1994-01-19,0
김해군수,0
산업과,0
농지 전용 허가 신청,0
농지 전용 허가 신청이 있어 농지 보전 및 이용에 관한 법률 시행규칙 제6조의2 제1항의 규정에 의거 별점과 같이 진달하오니 처리하여 주시기 바랍니다.,0
농지 전용 허가 신청서 4부,0
주소,1
시설일자,1
악취발생_고발,1
전화,1
사업장_이전_명령,1
사업장_주소,1
이전기간,1
김해시 부원등 61-1,0
(0525) 32-2311,0
1992.1.18,0
진영음 본산리 93번지,0
True,0
True,0
92.1.2 - 93.1.19,0
주소,1
수신,1
기타,1
전승,1
문서번호,1
서류,1
다음 절차,1
신청 내용,1
전화,1
부지사용승락서 및 인감증명원,1
제목,1
시행일자,1
내용,1
경남 김해시 부원동 61-1,0
(0525) 21-9898,0
(0525) 36-1978,0
지경 55142-93,0
94.1.12.,0
김해군 진영웅 본산리 931번지,0
공장설립 신고수리 통보,0
귀하께서 신청하신 공장 설립 신고에 대하여 공업배치및공장설립에관한 법률 시행령 제 19조 2항의 규정에 의거 별점과 같이 조건부 수리하고 공장설립 신고 확인서를 교부하오니 제반법규 준수 및 조건사항을 이행하여 주시고  또한 지방세법 제165조에 의한 면허세는 본군 재무과에 납부하시기 바랍니다.,0
다음 절차로 서농지 전용 허가 신청하실 때는 공장설립 신고시에 제출하신 다음의 서류는 점부하지 않아도 되며  민원1회 방문 처리제도에 따라 단속 처리된 민원임을 알려드립니다.,0
175 해군,0
주소,1
수신,1
참조,1
문서번호,1
내용,1
선화,1
신청사항,1
위치,1
통보,1
목적,1
전화,1
행,1
법률,1
신청인,1
신청,1
제목,1
면적,1
621-010  명남   김해시 부왼동,0
(0525) 30-1373,0
(0525) 36-1978,0
산업 51311-1-,0
부러시 부족진+ 초밥동 523 5번,0
김해군 장육 음면 캐력 리 543 번지,0
2.997,0
두부 및 유사 쉬품 제조업 공장,0
농지전용허가 신청서,0
경상남도지사,0
능어촌 개발과장,0
둥지 보전 및 이용에 관한 법률 제 4조 규정에 의하여,0
본군 관내에 다음과 같이 능지 전용 허가 신청이 있어 진달 하오니 내무부 훈령 제 662호에 의거 [까지 회시하여 주시기 바랍니다.,0
귀하 까서 제출한 농지전용허가 신청서 논 경상남도에 진달하엿음올 통보하여 드립니다.,0
참조,1
수신,1
초,1
농지전용허가신청이,1
장유면,1
문서번호,1
수 | 번호,1
면장의견서,1
시행 일자,1
부산진구,1
지급 처리,1
침부,1
전화,1
담당 자,1
농지관리위원회,1
민원,1
제목,1
처리 과,1
회망군,0
,0
내덕 리 543의 1번지,0
(0525) 31-3104 /전송,0
장유 27210-,0
1994.01.10.,0
김 해 군 수,0
264,0
산 업 과 장,0
,0
,0
농지전용허가신청서 진달,0
48(94.1.7)호 및,0
초율동 523의 5번지,0
있어,0
1  농지전용히가신청서 4부,0
의견서 1부 (사본),0
1부,0
수신,1
1,1
문서번호,1
서류,1
2,1
민원,1
제목,1
도,1
내용,1
동,1
부,1
나,1
번지,1
주소,1
구,1
우편번호,1
시,1
전송,1
가,1
전화,1
시행일자,1
621-010,0
경남,0
김해시,0
부원동,0
61-1,0
(0525) 21-9898,0
(0525) 36-1978,0
지경 55142-3760,0
93. 12. 13.,0
부산시,0
진구,0
초음동,0
523-5,0
공장 설립 신고수리 통보,0
귀하께서 신청하신 공장 설립 신고에 대하여 공업 배치및공장 설립 에관한 법률 시행령 제 19조 2항의 규정에 의거 별철과 같이 조건부 수리하고 공장설립 신고 확인서 교부하오니 제반법규 준수 및 조건사항은 이행하여 주 시고 또한 지방세법 제165조 에 의한 면허세는 본군 재무과에 납부하시기 바라며,0
다음 절차로서 농지 전용 허가 신청하실때는 공장 설립 신고시에 제출하신 다음의 서류는 제출하지 않으셔도 됩니다.,0
1회 방문 처리 제도 실시로 단축 처리된 민원임을 알려드립니다.,0
토지등 기부등본,0
부지 사용승락서 및 인감증명원,0
공장설립 신고 확인서 1부.,0
조건 사항 1부.,0
주소,1
지역개발공채,1
전용목적 달성일로부터,1
전용목적,1
다음서류,1
문서번호,1
기한,1
금액,1
허가면적,1
허가위치,1
전화,1
허가조건,1
신청처,1
제목,1
시행일자,1
면적,1
김해시 부원 동 61-1,0
(0525) 30-1373,0
산업 51311 - 120,0
94 . / .,0
능지전용허가 통보,0
김해군 장유 울면 내릭리 543 번지,0
2.997 교,0
유사식품 제조업,0
능지전응허가증 이면기재 사항과 같음,0
3 300 미만의 경우,0
125 000원,0
30일 이내,0
우리군 (지적과),0
허가증,1
면장,1
제목,1
수신처,1
내용,1
능지전용허가 통보,0
우리근 공육 면내달리 545' 번지의 필쳐가 능지전응허가 되없기에 통보하니 업무에 참고하기 바람.,0
장유 면장은 별점 허가증사분에 명시된 허가조건 및 제반법구칙 위반 하지 않도록 지도감 특에 철저클 기하고   착공 및 준공시 착공보고 및 준긍보고틀 징 구하기 바라려 아래와 같이 감독공-무원 올 임명하니 수시 점검하도록 조치바람,0
능지전용허가증 사본 1부,0
내무회장  재무과장  도시과장  환경보호과장  축산과장,0
문서번호,1
농지 의 보전 및이용에 관한 법률,1
사업시행,1
신청인,1
철부,1
제목,1
면적,1
효력,1
전용목적 실현,1
산업,1
경제 활려 회복,1
위치,1
목적,1
유료기간,1
주소,1
허가조건,1
경 상 남 도 우,1
피해방지 시설,1
전화,1
행,1
물가 안정,1
시행일자,1
개별법 관련,1
대체농지 조성 비 및 전용부담금,1
,0
,0
,0
641-702 경남 창원시 사립 동1,0
(0551) 83~7336,0
2615,0
농개 51311 ~17/,0
1994. 1 +,0
농지 전용 허가,0
51311 ~ 1그2 ('94. / .'9) 호와 관련임_,0
제4조 제1항의 규정에 의하여 다음과 같이 조건부 허가하니 허가조건 이행 및 사후관리에 차질없기 바람.,0
잠해군 장유편 내덕쇠 543 - /,0
고.99) ?2 ( 탑  전훔지억밖 >,0
두부 및 유사식 품 제조업} 공장,0
부산서 부산진구 초납동 53 -5,0
-3  '24 80 원올 농어촌진흥공사에 납입 해야함.,0
본 허가의 효력은 위 조성비. 부담금 납입일로부터 발생하여 납입하지 아니 할 때에는 당해 허가사항을 취소할 수 있음.,0
허가 신청시 제출한 사업계획 개요서에 의거 사업시행 하여야 하며 사업계획을 변경하거나 허가받은 면적을 확대 또는 축소하고자 할 경우에는 변경허가를 받아야 함.,0
후 ? 년내 타용도 변경을 할 수 없으며 무단으로 용도 변경할 경우에는 농어촌발전특별조치법 제75조에 따라 처벌될 유의하여야 함.,0
이 허가증의 유료기간은 6개월이며  이 기간내에 착공하되 착공시 해당 사무소에 착공 신고서를 제출하여야 함.,0
사업시행시 인근농지 및 가목등에 피해가 발생하지 않도록 피해방지 시설을 완벽하게 설치해야 하며  피해 발생시 사업시행자가 책임처리해야 함.,0
그 법에 따른 절차를 반드시 이행한 후 사업 시행해야 함.,0
농지전용 허가증 1매.,0
신 청 인,1
전용목적,1
면적_2,1
문서번호,1
능지전용허가신청서,1
신청사항,1
위치,1
제목_2,1
능지전용허가증,1
신속히 처리된 민원,1
허가위치,1
제목,1
시행일자,1
면적,1
농지보전 및 이용에 관한 법률 제,1
산업 51311 - (71,0
94. / .,0
능지전응 허가,0
4조의 규정에 의하여,0
지해군 주존면 선치리 501 변지 .,0
김해군 주촌면 선지리 501 번지외 필지,0
29',0
사찰건침부적,0
1부,0
1부,0
능지전용허가 통보,0
민원 1회방문처리제도에 의해,0
김해군 주 면선지 리 501 번지외 필지,0
29',0
바라려,1
표시판 및 착궁통보서식,1
수신,1
건축허가,1
위,1
국토이응,1
농지전용허가 신청시에,1
사참건립부지,1
위반하,1
다음절차는,1
토지사움승락서,1
임명하니 수시,1
다음서류는,1
기재,1
공장설림신고 및,1
쥐역캐발금체,1
제목,1
남부하시고,1
신청하여야 합니다,1
능지전용히가에,1
제 3안,1
사업계획서,1
제반법규칙,1
주출면장,1
달성일로부터,1
전용목적,1
토지대장,1
지도. 감독에,1
철저클,1
하기,1
아래와 같이,1
업 계 장,1
감조민원,1
않도록,1
신청하실,1
진흥공사에,1
허가증올,1
구비하여,1
주출 면 선저리,1
사항과,1
지,1
신청하서야 하며,1
수신처 참조,1
기하고 착공 및,1
지적과,1
준공시 착공보고 및,1
허가조건,1
준공보고름 장구,1
계획확인서,1
73,1
침부,1
바라다,1
확인.점검도록,1
능지전용허가증,1
제출하신,1
면장은,1
주촌,1
수렁하시기,1
명시된,1
조치바람,1
별점허가 증사본에,1
감득공무원올,1
존 면,1
지목변경,1
때는,1
해,1
및,1
점부,1
같음,1
우리군,1
이면,1
능어촌,1
토지등기부등본,1
수신처,1
30일 내에,1
,0
,0
,0
,0
,0
,0
,0
,0
컴기면적 3 333 마만인 경우 125 003   3 333  초코서논 350  088원)률 구입환 영수증 및 대체능지 조성비 전용부담금 1484./00 원올,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
(인감증명),0
,0
,0
능지전용허가,0
1부,0
,0
,0
,0
능지전응 허가 통보,0
,0
501 번지외 필쳐가 능지전용허가 되없기 에 통보하니 업무에 참고하기 바람,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
사본 1부,0
,0
,0
내무 과장 {감-귀}  재무과장  도시과장  환경보호과장 추산각장,0
,0
,0
농지의 보존 및 이용에 관한 법률,1
신,1
늙 지전용,1
주 면,1
김해군 주촌면 천곡리,1
처리과,1
전화,1
점부,1
담당 자,1
수 신,1
지적 면,1
의견 서 구보,1
제 욕,1
44,0
(0525) 31-1485,0
728-2 번지,0
김 해 군 수,0
,0
,0
놈 지전용 ` 허가 . 신점서 . 승부,0
제 4조 동시행령 제 소조 및 동법 시행규칙 제 (조 2항 의 규정 에 의하여 농 지전용 허가신청서률 상부합니다 .,0
철 지,0
,0
1.늙 지관리 위원회 심 사확인 서 4부,0
,0
,0
주소,1
조건부허가,1
전용목적,1
문서번호,1
신청사항,1
위치,1
허가위치,1
전화,1
신청인,1
제목,1
전습,1
면적,1
시행일자,1
김해시 부원 등 61-1,0
(0525) 30-1373,0
(0525) 36-1978,0
산업 51311-13,0
94./.,0
능지전용 허가 건의,0
김해군 진폐면 송정의 131 번지,0
김해군 진례 음면 신안리 번지의 1,0
664,0
도자기 제조업 공장건립,0
김해군 진례면 신안리 164,0
허가조건 이행 및 제반법규 철저히 준수,0
능지전용허가에 따른 다음절차는 건축허가 신청하서야 하여,1
전용목적 달성일로부터 30일 내에 우리군 (지적과) 데 지목변경 신청하여야 합니다,1
우리군 진혜 면신안 리 164 번지외 1 필지가 능지전용허가 되 기에 통보하니 업무에 참고하기 바람,1
전용목적,1
구입한 영수증 및 대체능지조성비  전용부담금,1
토지등기부 등분,1
허가면적,1
사업계학서,1
국토이움 계획확인 서,1
허가조건,1
업 계 침부,1
토저대장 등분,1
능지전용허가 표시판 및 착구통보서식 1부 (제 3안),1
제목,1
토지사용승락서 (인감증명),1
진례 면장은 별철허가증사롭에 명시든 허가조건 및 제반법규클 위반하지 않도록 지도.감독에 철저클 기하고 착근 및 존금시 착금보고 및 준긍보고틀 장구 하기 바라려  아래와 같이 감독공무원올 임명하니 수시 학인.점검도록 조치바람,1
도자기 제조업 공장 건립,0
능지전용허가증,0
3 300검미만인 경우 125 000  초과서는 250 요8뭐인,0
능어촌 진용공사에 남부하시고 허가증올 수렁하시기 바라마,0
,0
신청하실 때는 궁장설림신교 맛 능지전응히가 신청시에 구비하여 제출하신 다음서류는 철부하 지 암으서도 객니다.,0
,0
,0
,0
,0
,0
,0
능지전응 허가 통보,0
,0
,0
능지전응허가 증 사른 1부.,0
참조,1
수신,1
담당자,1
처리하여,1
신 청,1
농지 전용 허가신 청서,1
주시기,1
시행일자,1
,0
,0
,0
,0
,0
,0
,0
,0
주소,1
수신,1
문서번호,1
허가목적,1
전화,1
허가기간,1
제목,1
허가위치,1
면적,1
621-010 경남 김해시 부원 동 61-1,0
(0525)32-2411,0
산업 5 9/1 -350,0
부 군 수,0
농지전용허가,0
상동면 우게지 746-2 번지 외 3씌,0
1 900 서',0
94. 2 94. 1고 . 3,0
토식움반 진입도로 개설을 위한 농지의 시용,0
수신,1
시작,1
농지 전용허가,1
공사작업전,1
제목,1
허가주소,1
내용,1
외동,1
허가,1
관련,1
허가목적,1
허가증,1
종료,1
허가조건,1
침부,1
퇴원관에 따른 진입도로 개설을 위하여,1
면직,1
수신자,1
허가기간,1
긴해,0
699 번지,0
상동건 통보,0
농지전용허가 신청환 상황에 대하여,0
조건을 부하여,0
조건항은 철저히 이행 하라고,0
상동면장에게 참공신고 하시고 준공후 중공신고 하기를 바랍니다,0
상동면 우계리 946-그쁘지외,0
1900 서,0
94. 2,0
94. 12,0
토지 진입로로 개설한 농지 전용,0
허가증 이면 참조,0
농지 전용허가증,0
신청,0
상동 통장,0
상동 51 3,0
허가비,1
허가목적,1
면적,1
허가조거,1
토스움보진입로로개선음위한 농자외전용,0
